stt,tên việc,link
14,Giảng Viên Khoa Công Nghệ Thông Tin,https://vn.joboko.com/viec-lam-giang-vien-khoa-cong-nghe-thong-tin-xvi6104988
15,Trưởng Bộ Phận Kỹ Thuật - CNTT,https://vn.joboko.com/viec-lam-truong-bo-phan-ky-thuat-cntt-xvi6053139
16,Nhân Viên Kỹ Thuật Cơ Điện,https://vn.joboko.com/viec-lam-nhan-vien-ky-thuat-co-dien-xvi6061554
17,Thủ Kho Cơ Điện,https://vn.joboko.com/viec-lam-thu-kho-co-dien-xvi5951331
18,Nhân Viên Kinh Doanh,https://vn.joboko.com/viec-lam-nhan-vien-kinh-doanh-xvi5947571
19,Nhân Viên Kinh Doanh,https://vn.joboko.com/viec-lam-nhan-vien-kinh-doanh-xvi5767744
20,"Kỹ Sư Quản Lý Dự Án PM Làm Việc Tại Biel Hải Dương- Ưu Tiên Tốt Nghiệp Khối Ngành Kỹ Thuật, Điện Tử, Điện Cơ, Tự Động Hóa, Công Trình, Quản Trị",https://vn.joboko.com/viec-lam-ky-su-quan-ly-du-an-pm-lam-viec-tai-biel-hai-duong-uu-tien-tot-nghiep-khoi-nganh-ky-thuat-dien-tu-dien-co-tu-dong-hoa-cong-trinh-quan-tri-xvi5986445
21,Nhân Viên Kỹ Sư Điện,https://vn.joboko.com/viec-lam-nhan-vien-ky-su-dien-xvi6076180
22,Nhân Viên Kỹ Thuật Đứng Máy PET,https://vn.joboko.com/viec-lam-nhan-vien-ky-thuat-dung-may-pet-xvi6039985
23,Kỹ Sư Cơ Điện/ Giám Sát MEP Từ 1 Năm Kinh Nghiệm,https://vn.joboko.com/viec-lam-ky-su-co-dien-giam-sat-mep-tu-1-nam-kinh-nghiem-xvi6070078
24,Nhân Viên IT - Phần Cứng (Hệ Thống Thông Tin và Mạng Máy Tính),https://vn.joboko.com/viec-lam-nhan-vien-it-phan-cung-he-thong-thong-tin-va-mang-may-tinh-xvi5953010
25,SMT/ AI Supervisor/ Senior Engineer (Salary Upto 35M),https://vn.joboko.com/viec-lam-smt-ai-supervisor-senior-engineer-salary-upto-35m-xvi6044585
26,Quản Lý Sản Xuất - Ngành Nghề Điện Tử SMT,https://vn.joboko.com/viec-lam-quan-ly-san-xuat-nganh-nghe-dien-tu-smt-xvi6018105
27,Nhân Viên Kinh Doanh (Sales Kỹ Thuật) - Tiếng Nhật,https://vn.joboko.com/viec-lam-nhan-vien-kinh-doanh-sales-ky-thuat-tieng-nhat-xvi6112522
28,MEP Supervisor (Working In Hai Duong City),https://vn.joboko.com/viec-lam-mep-supervisor-working-in-hai-duong-city-xvi5995170
29,Nhân Viên Agency (Quản Lý Idol Và Vận Hành Livestream),https://vn.joboko.com/viec-lam-nhan-vien-agency-quan-ly-idol-va-van-hanh-livestream-xvi6070718
30,Nhân Viên Quản Lý Kho (Warehouse Mangament Staff),https://vn.joboko.com/viec-lam-nhan-vien-quan-ly-kho-warehouse-mangament-staff-xvi6104012
31,Nhân Viên Phát Triển Phần Mềm,https://vn.joboko.com/viec-lam-nhan-vien-phat-trien-phan-mem-xvi6090727
32,Kỹ Sư Điện,https://vn.joboko.com/viec-lam-ky-su-dien-xvi6086524
33,Hardware Engineer,https://vn.joboko.com/viec-lam-hardware-engineer-xvi6060483
34,Warehouse Management Staff,https://vn.joboko.com/viec-lam-warehouse-management-staff-xvi6017960
35,Nhân Viên Bảo Trì Sửa Chữa Điện,https://vn.joboko.com/viec-lam-nhan-vien-bao-tri-sua-chua-dien-xvi6060510
36,Tuyển Dụng Kỹ Sư,https://vn.joboko.com/viec-lam-tuyen-dung-ky-su-accept-fresher-oversea-training-opportunity-xvi5692588
37,Nhân Viên Tư Vấn Bán Hàng,https://vn.joboko.com/viec-lam-nhan-vien-tu-van-ban-hang-xvi5856490
38,Nhân Viên Kỹ Thuật Sản Xuất,https://vn.joboko.com/viec-lam-nhan-vien-ky-thuat-san-xuat-xvi6102525
39,Tổ Trưởng Sản Xuất [Nhóm Tester] - Làm Việc Tại KCN Thăng Long II Hưng Yên,https://vn.joboko.com/viec-lam-to-truong-san-xuat-nhom-tester-lam-viec-tai-kcn-thang-long-ii-hung-yen-xvi5996436
40,Kỹ Thuật SMT - Điện Tử,https://vn.joboko.com/viec-lam-ky-thuat-smt-dien-tu-xvi6111468
41,Nhân Viên Kỹ Thuật Cơ Điện,https://vn.joboko.com/viec-lam-nhan-vien-ky-thuat-co-dien-xvi5878472
42,Kỹ Sư M&E,https://vn.joboko.com/viec-lam-ky-su-m-e-xvi6100700
43,Kỹ Sư Cơ Điện (M&E),https://vn.joboko.com/viec-lam-ky-su-co-dien-m-e-xvi6107009
44,"Nhân Viên Vận Hành Hệ Thống Điện, Nước, PCCC và Máy Nén Khí",https://vn.joboko.com/viec-lam-nhan-vien-van-hanh-he-thong-dien-nuoc-pccc-va-may-nen-khi-xvi6113478
45,Giáo Viên Chủ Nhiệm Tiểu Học,https://vn.joboko.com/viec-lam-giao-vien-chu-nhiem-tieu-hoc-xvi6070762
46,Nhân Viên IT Quản Trị Mạng Và Phần Cứng,https://vn.joboko.com/viec-lam-nhan-vien-it-quan-tri-mang-va-phan-cung-xvi6059417
47,Nhân Viên Kỹ Thuật Phụ Trách Máy Móc Trên Line,https://vn.joboko.com/viec-lam-nhan-vien-ky-thuat-phu-trach-may-moc-tren-line-xvi6092037
48,Kỹ Sư Thiết Kế Tự Động Hóa,https://vn.joboko.com/viec-lam-ky-su-thiet-ke-tu-dong-hoa-xvi6025317
49,Kỹ Thuật Viên,https://vn.joboko.com/viec-lam-ky-thuat-vien-xvi6080500
50,Kỹ Sư Cải Tiến,https://vn.joboko.com/viec-lam-ky-su-cai-tien-xvi6025330
51,Nhân Viên IT - Mảng AI,https://vn.joboko.com/viec-lam-nhan-vien-it-mang-ai-xvi5978275
52,Nhân Viên Bán Hàng Điện Máy PC PS Promoter,https://vn.joboko.com/viec-lam-nhan-vien-ban-hang-dien-may-pc-ps-promoter-xvi6095946
53,Hardware Engineer (Salary Upto 20M),https://vn.joboko.com/viec-lam-hardware-engineer-salary-upto-20m-xvi6067545
54,Software QA Engineer (Remote),https://vn.joboko.com/viec-lam-software-qa-engineer-remote-xvi6102428
55,Master Scheduler,https://vn.joboko.com/viec-lam-master-scheduler-xvi6113930
56,Kỹ Sư Cơ Điện (M&E),https://vn.joboko.com/viec-lam-ky-su-co-dien-m-e-xvi6003939
57,Kỹ Thuật Viên Sửa Khuôn,https://vn.joboko.com/viec-lam-ky-thuat-vien-sua-khuon-xvi6079767
58,Nhân Viên Bảo Trì,https://vn.joboko.com/viec-lam-nhan-vien-bao-tri-xvi6061404
59,[ Hot Job ] Nhân Viên Phát Triển Phần Mềm,https://vn.joboko.com/viec-lam-hot-job-nhan-vien-phat-trien-phan-mem-xvi6107275
60,"Kỹ Thuật Viên Kỹ Thuật Sinh Viên Mới Ra Trường (Tốt Nghiệp Cơ Khí Chế Tạo, Cơ Điện Tử, Tự Động Hóa, Điện - Điện Tử Công Nghệ CNC)",https://vn.joboko.com/viec-lam-ky-thuat-vien-ky-thuat-sinh-vien-moi-ra-truong-tot-nghiep-co-khi-che-tao-co-dien-tu-tu-dong-hoa-dien-dien-tu-cong-nghe-cnc-xvi6113875
61,Nhân Viên Tư Vấn Phần Mềm Trực Tiếp,https://vn.joboko.com/viec-lam-nhan-vien-tu-van-phan-mem-truc-tiep-xvi6073522
62,Nhân Viên Lắp Đặt - Bảo Hành Thiết Bị Điện,https://vn.joboko.com/viec-lam-nhan-vien-lap-dat-bao-hanh-thiet-bi-dien-xvi6017326
63,Chuyên Viên Kinh Doanh Phát Triển Thị Trường,https://vn.joboko.com/viec-lam-chuyen-vien-kinh-doanh-phat-trien-thi-truong-xvi6075026
64,Nhân Viên Kinh Doanh - Hải Dương,https://vn.joboko.com/viec-lam-nhan-vien-kinh-doanh-hai-duong-xvi4178852
65,Nhân Viên Phòng Lập Trình CNC,https://vn.joboko.com/viec-lam-nhan-vien-phong-lap-trinh-cnc-xvi5348123
66,Nhân Viên Kinh Doanh - Sản Phẩm Uy Tín Thị Trường,https://vn.joboko.com/viec-lam-nhan-vien-kinh-doanh-san-pham-uy-tin-thi-truong-xvi6065580
