stt,tên việc,link
204,Fullstack Web Dev PHP,https://vn.joboko.com/viec-lam-fullstack-web-dev-php-xvi6099868
205,"Backend Golang Developer Gin/Echo, PostgreSQL, Redis",https://vn.joboko.com/viec-lam-backend-golang-developer-gin-echo-postgresql-redis-xvi5932419
206,Nhân Viên Trade Marketing (Trade Analyst & Development),https://vn.joboko.com/viec-lam-nhan-vien-trade-marketing-trade-analyst-development-xvi6055047
207,Junior Designer (IMC),https://vn.joboko.com/viec-lam-junior-designer-imc-xvi6096387
208,"Nhân Viên Kỹ Thuật Thi Công Hệ Thống Mạng, Camera",https://vn.joboko.com/viec-lam-nhan-vien-ky-thuat-thi-cong-he-thong-mang-camera-xvi6015731
209,Nhân Viên Triển Khai Phần Mềm- HCM.,https://vn.joboko.com/viec-lam-nhan-vien-trien-khai-phan-mem-hcm-xvi6061727
210,Middle BA/QC_Thu Nhập Thỏa Thuận_Quận 1,https://vn.joboko.com/viec-lam-middle-ba-qc-thu-nhap-thoa-thuan-quan-1-xvi6107704
211,Web Developer,https://vn.joboko.com/viec-lam-web-developer-xvi6071384
212,Chuyên Viên Video Editor (Media),https://vn.joboko.com/viec-lam-chuyen-vien-video-editor-media-xvi6017736
213,Marketing Leader- Lĩnh Vực Phần Mềm Bán Hàng - Bình Thạnh (HCM) - Đi Làm Ngay,https://vn.joboko.com/viec-lam-marketing-leader-linh-vuc-phan-mem-ban-hang-binh-thanh-hcm-di-lam-ngay-xvi6041223
214,Chuyên Viên Telesales/ Sales Online Phần Mềm Bán Hàng Không Yêu Cầu Kinh Nghiệm - Lương Trung Bình Upto 20 Triệu - Bình Thạnh (HCM) - Đi Làm Ngay,https://vn.joboko.com/viec-lam-chuyen-vien-telesales-sales-online-phan-mem-ban-hang-khong-yeu-cau-kinh-nghiem-luong-trung-binh-upto-20-trieu-binh-thanh-hcm-di-lam-ngay-xvi5974932
215,Trưởng Nhóm Kỹ Thuật Dự Án,https://vn.joboko.com/viec-lam-truong-nhom-ky-thuat-du-an-xvi6058413
216,Chuyên Viên Vận Hành/Operation Executive,https://vn.joboko.com/viec-lam-chuyen-vien-van-hanh-operation-executive-xvi6115460
217,"Chuyên Viên Ứng Dụng Số Hóa, Công Nghệ Cho Doanh Nghiệp",https://vn.joboko.com/viec-lam-chuyen-vien-ung-dung-so-hoa-cong-nghe-cho-doanh-nghiep-xvi6111948
218,Product Designer - UI/UX Designer,https://vn.joboko.com/viec-lam-product-designer-ui-ux-designer-xvi5894706
219,Nhân Viên Thiết Kế,https://vn.joboko.com/viec-lam-nhan-vien-thiet-ke-xvi6101925
220,[Online] Viettonkin Tuyển dụng Thực tập sinh Website Content/ Business Development/ Translation Full-time 2025,https://vn.joboko.com/viec-lam-online-viettonkin-tuyen-dung-thuc-tap-sinh-website-content-business-development-translation-full-time-2025-xvi6079862
221,iOS Developer,https://vn.joboko.com/viec-lam-ios-developer-xvi6060834
222,Nhân Viên Lập Trình Frontend,https://vn.joboko.com/viec-lam-nhan-vien-lap-trinh-frontend-xvi6085717
223,Nhân Viên Tư Vấn Phần Mềm Không Kinh Nghiệm Tại Q12 TPHCM,https://vn.joboko.com/viec-lam-nhan-vien-tu-van-phan-mem-khong-kinh-nghiem-tai-q12-tphcm-xvi6098606
224,Senior RPA Developer Power Automate/Python/,https://vn.joboko.com/viec-lam-senior-rpa-developer-power-automate-python-xvi6101353
225,2D Animation (Diễn Hoạt 2D),https://vn.joboko.com/viec-lam-2d-animation-dien-hoat-2d-xvi6090169
226,Kỹ Sư IOT,https://vn.joboko.com/viec-lam-ky-su-iot-xvi6114539
227,"Sales Leader - Quản Lý Kinh Doanh Phần Mềm Bán Hàng - 20- 40 Tr/ Tháng Trở Lên, Đãi Ngộ Tốt - Quận Bình Thạnh",https://vn.joboko.com/viec-lam-sales-leader-quan-ly-kinh-doanh-phan-mem-ban-hang-luong-20-40-tr-thang-tro-len-dai-ngo-tot-quan-binh-thanh-hcm-di-lam-ngay-xvi5873013
228,Leader 2D Artist/ Anime,https://vn.joboko.com/viec-lam-leader-2d-artist-anime-xvi6089192
229,Nhân Viên Quay Dựng Video - Kinh Nghiệm Từ 8 Tháng - Thu Nhập Hấp Dẫn,https://vn.joboko.com/viec-lam-nhan-vien-quay-dung-video-kinh-nghiem-tu-8-thang-thu-nhap-hap-dan-xvi6071681
230,Nhân Viên Triển Khai Phần Mềm,https://vn.joboko.com/viec-lam-nhan-vien-trien-khai-phan-mem-chuyen-nganh-ke-toan-xvi5761391
231,NHÂN VIÊN LẬP TRÌNH CNC,https://vn.joboko.com/viec-lam-nhan-vien-lap-trinh-cnc-xvi5911251
232,"Full-Stack Developer ( PHP, JavaScript)",https://vn.joboko.com/viec-lam-full-stack-developer-php-javascript-xvi6046514
233,Chuyên Viên Phần Mềm Hệ Thống (IOT),https://vn.joboko.com/viec-lam-chuyen-vien-phan-mem-he-thong-iot-xvi6114544
234,"Lập Trình Viên (C#, Winform, MVC, Mobile)",https://vn.joboko.com/viec-lam-lap-trinh-vien-c-winform-mvc-mobile-xvi6073461
235,Manual Tester,https://vn.joboko.com/viec-lam-manual-tester-xvi6097249
236,Sales Analytics Specialist,https://vn.joboko.com/viec-lam-sales-analytics-specialist-xvi6048525
237,"[Hồ Chí Minh] Nhân Viên Kinh Doanh Công Nghệ Phần Mềm B2B Lương cứng 15M-25M + Hoa Hồng Hấp Dẫn +Phúc lợi tốt, nhận việc ngay",https://vn.joboko.com/viec-lam-ho-chi-minh-nhan-vien-kinh-doanh-cong-nghe-phan-mem-b2b-luong-cung-15m-25m-hoa-hong-hap-dan-phuc-loi-tot-nhan-viec-ngay-xvi6009254
238,"Nhân Viên Kinh Doanh/Tư Vấn Giải Pháp Công Nghệ - Có Lương Cứng 15M-25M, Được Đào Tạo, Thu Nhập Không Giới Hạn, Nhận Việc Ngay",https://vn.joboko.com/viec-lam-nhan-vien-kinh-doanh-tu-van-giai-phap-cong-nghe-co-luong-cung-15m-25m-duoc-dao-tao-thu-nhap-khong-gioi-han-nhan-viec-ngay-xvi5996547
239,Sales & Business Development Executive/Officer,https://vn.joboko.com/viec-lam-sales-business-development-executive-officer-xvi6081890
240,"Nhân Viên Kinh Doanh Thiết Bị Gps, Camera Hành Trình.Lương Cứng 8-12tr+ Hoa Hồng.Thu Nhập 15-35tr",https://vn.joboko.com/viec-lam-nhan-vien-kinh-doanh-thiet-bi-gps-camera-hanh-trinh-luong-cung-8-12tr-hoa-hong-thu-nhap-15-35tr-xvi6051850
241,Giám Sát MEP/ Kỹ Sư Cơ Điện - Lương Thưởng Hấp Dẫn,https://vn.joboko.com/viec-lam-giam-sat-mep-ky-su-co-dien-luong-thuong-hap-dan-xvi6113016
242,Nhân Viên CNTT - IT,https://vn.joboko.com/viec-lam-nhan-vien-cntt-it-xvi6097175
243,Nhân Viên Seoer,https://vn.joboko.com/viec-lam-nhan-vien-seoer-xvi6076535
244,React Native Developer,https://vn.joboko.com/viec-lam-react-native-developer-xvi6097238
245,Nhân Viên IT Phần Cứng Kiêm Bảo Trì,https://vn.joboko.com/viec-lam-thu-duc-nhan-vien-it-phan-cung-kiem-bao-tri-xvi5921589
246,"Lập Trình Viên Java 3 Năm Kinh Nghiệm, Không Yêu Cầu TA, Lương Lên Đến 35tr+ Thưởng",https://vn.joboko.com/viec-lam-lap-trinh-vien-java-3-nam-kinh-nghiem-khong-yeu-cau-ta-luong-len-den-35tr-thuong-xvi5963290
247,Nhân Viên Test Dự Án,https://vn.joboko.com/viec-lam-nhan-vien-test-du-an-xvi6062571
248,[Hồ Chí Minh] IT Account Manager/Business Development Executive Salary upto 25M + Commission,https://vn.joboko.com/viec-lam-ho-chi-minh-it-account-manager-business-development-executive-salary-upto-25m-commission-xvi6021231
249,Business Analyst - Tiếng Nhật N2 - Salary Up To 30Mil,https://vn.joboko.com/viec-lam-business-analyst-tieng-nhat-n2-salary-up-to-30mil-xvi6102644
250,Nhân Viên CNTT - IT,https://vn.joboko.com/viec-lam-nhan-vien-cntt-it-xvi6097123
251,Nhân Viên Kinh Doanh Kỹ Thuật - Chỉ Tuyển Nam,https://vn.joboko.com/viec-lam-nhan-vien-kinh-doanh-ky-thuat-chi-tuyen-nam-xvi6101809
252,"Backend Java Developer 3 YoE +, No English",https://vn.joboko.com/viec-lam-backend-java-developer-3-yoe-no-english-xvi5964555
253,Kỹ Sư Điện,https://vn.joboko.com/viec-lam-ky-su-dien-xvi6115905
254,[Hồ Chí Minh] Fullstack Java Developer,https://vn.joboko.com/viec-lam-ho-chi-minh-fullstack-java-developer-xvi6090688
255,Data Engineer,https://vn.joboko.com/viec-lam-data-engineer-xvi6090651
256,"Nhân Viên Design - Mãng Thẩm Mỹ Tại Quận 1, HCM / Từ 1 Năm Kinh Nghiệm / Thu Nhập Đến 20 Triệu",https://vn.joboko.com/viec-lam-nhan-vien-design-mang-tham-my-tai-quan-1-hcm-tu-1-nam-kinh-nghiem-thu-nhap-den-20-trieu-xvi6085803
257,"Chuyên Viên Kế Toán Quản Trị (Dữ Liệu, Phần Mềm)",https://vn.joboko.com/viec-lam-chuyen-vien-ke-toan-quan-tri-du-lieu-phan-mem-xvi6107133
258,Nhân Viên Thiết Kế UI/UX,https://vn.joboko.com/viec-lam-nhan-vien-thiet-ke-ui-ux-xvi6005609
259,Sale Engineer,https://vn.joboko.com/viec-lam-sale-engineer-xvi6076946
260,[HCM] Công Ty Cổ Phần Dịch Vụ Thương Mại Tổng Hợp WinCommerce Tuyển Dụng Product Owner Intern Full-time 2025,https://vn.joboko.com/viec-lam-hcm-cong-ty-co-phan-dich-vu-thuong-mai-tong-hop-wincommerce-tuyen-dung-product-owner-intern-full-time-2025-xvi6111379
261,Account Manager (Tư Vấn Phần Mềm Doanh Nghiệp),https://vn.joboko.com/viec-lam-account-manager-tu-van-phan-mem-doanh-nghiep-xvi6100155
262,Nhân Viên UI/UX Designer,https://vn.joboko.com/viec-lam-nhan-vien-ui-ux-designer-xvi6003525
263,Nhân Viên Kinh Doanh Kỹ Thuật,https://vn.joboko.com/viec-lam-nhan-vien-kinh-doanh-ky-thuat-xvi6070935
264,[HCM] Công Ty Công Nghệ Tinh Vân Tuyển Dụng Nhân Viên Reactjs Developer/Net Developer/Java Developer Full-time 2025,https://vn.joboko.com/viec-lam-hcm-cong-ty-cong-nghe-tinh-van-tuyen-dung-nhan-vien-reactjs-developer-net-developer-java-developer-full-time-2025-xvi6030908
265,Java Software Engineer Thu nhập từ 20-35 triệu,https://vn.joboko.com/viec-lam-java-software-engineer-thu-nhap-tu-20-35-trieu-xvi5963211
266,Java Developer (Experience with Banking),https://vn.joboko.com/viec-lam-java-developer-experience-with-banking-xvi6097139
267,Nhân viên .NET/Java kinh nghiệm Bank Lương 30-40M gross,https://vn.joboko.com/viec-lam-nhan-vien-net-java-kinh-nghiem-bank-luong-30-40m-gross-xvi6079783
268,[Hồ Chí Minh] Nhân Viên ReactJS,https://vn.joboko.com/viec-lam-ho-chi-minh-nhan-vien-reactjs-xvi6008488
269,Nhân Viên Manual Tester (Có Kinh Nghiệm Bảo Hiểm),https://vn.joboko.com/viec-lam-nhan-vien-manual-tester-co-kinh-nghiem-bao-hiem-xvi6060712
270,Kỹ Sư Điện Trang Trại Chăn Nuôi,https://vn.joboko.com/viec-lam-ky-su-dien-trang-trai-chan-nuoi-xvi6113612
271,[HỒ CHÍ MINH] Nhân Viên Sale Phần Mềm Được Đào Tạo Có Lương Cứng 15M-25M + Bonus,https://vn.joboko.com/viec-lam-ho-chi-minh-nhan-vien-sale-phan-mem-duoc-dao-tao-co-luong-cung-15m-25m-bonus-xvi5953121
272,Nhân Viên Dựng / Editor Video - Đi Làm Ngay,https://vn.joboko.com/viec-lam-nhan-vien-dung-editor-video-di-lam-ngay-xvi5983301
273,Nhân viên Kinh doanh phần mềm,https://vn.joboko.com/viec-lam-nhan-vien-kinh-doanh-phan-mem-cong-ty-doi-tac-xvi3274700
274,NHÂN VIÊN KỸ THUẬT GPS - Khu Vực Hồ Chí Minh,https://vn.joboko.com/viec-lam-nhan-vien-ky-thuat-gps-khu-vuc-ho-chi-minh-xvi5386841
275,Nhân Viên IT Business Analyst,https://vn.joboko.com/viec-lam-nhan-vien-it-business-analyst-xvi6012421
276,Android Developer,https://vn.joboko.com/viec-lam-android-developer-xvi6058253
277,Middle IOS Developer,https://vn.joboko.com/viec-lam-middle-ios-developer-xvi5792160
278,Chuyên Viên Vận Hành Kênh Viễn Thông Cao Cấp,https://vn.joboko.com/viec-lam-chuyen-vien-van-hanh-kenh-vien-thong-cao-cap-xvi6114338
279,Tuyển Dụng Fresher Developers JAVA/ .NET,https://vn.joboko.com/viec-lam-tuyen-dung-fresher-developers-java-net-xvi6113758
280,QA Engineer,https://vn.joboko.com/viec-lam-qa-engineer-xvi6114148
281,iOS Developer Mid-Level or Senior,https://vn.joboko.com/viec-lam-ios-developer-mid-level-or-senior-xvi5998384
282,Frontend sử dụng ReactJS,https://vn.joboko.com/viec-lam-frontend-su-dung-reactjs-xvi5838857
283,Business Analyst,https://vn.joboko.com/viec-lam-business-analyst-xvi6110302
284,[HCM] Công Ty AEON Việt Nam Tuyển Dụng System Integration Officer Full-time 2025,https://vn.joboko.com/viec-lam-hcm-cong-ty-aeon-viet-nam-tuyen-dung-system-integration-officer-full-time-2025-xvi6115844
285,Project Manager,https://vn.joboko.com/viec-lam-project-manager-xvi6113513
286,Senior DevOps Engineer,https://vn.joboko.com/viec-lam-senior-devops-engineer-xvi5900648
287,Kỹ Sư Điện,https://vn.joboko.com/viec-lam-ky-su-dien-xvi5947153
288,Motion Designer,https://vn.joboko.com/viec-lam-motion-designer-xvi6054932
289,"[HCM] Secured Loan Product Management (Mortgage, invoice financing, auto loan)",https://vn.joboko.com/viec-lam-hcm-secured-loan-product-management-mortgage-invoice-financing-auto-loan-xvi6103757
290,Middle Android Developer,https://vn.joboko.com/viec-lam-middle-android-developer-xvi5941137
291,Nhân viên Phân tích Dữ liệu,https://vn.joboko.com/viec-lam-nhan-vien-phan-tich-du-lieu-xvi6115151
292,NHÂN VIÊN BA,https://vn.joboko.com/viec-lam-nhan-vien-ba-xvi6023529
293,Flutter Developer(Senior),https://vn.joboko.com/viec-lam-flutter-developer-senior-xvi6113925
294,Flutter Developer (Vin),https://vn.joboko.com/viec-lam-flutter-developer-vin-xvi6115522
295,Android Developer (With Web Skills),https://vn.joboko.com/viec-lam-android-developer-with-web-skills-xvi6083072
296,Nhân Viên Kinh Doanh B2B Cho Thuê Máy Văn Phòng,https://vn.joboko.com/viec-lam-nhan-vien-kinh-doanh-b2b-cho-thue-may-van-phong-xvi5999507
297,KỸ THUẬT VIÊN BẢO TRÌ MÁY GAME - FuniFun! Thiso Trường Chinh (Gò Vấp),https://vn.joboko.com/viec-lam-ky-thuat-vien-bao-tri-may-game-funifun-thiso-truong-chinh-go-vap-xvi6114038
298,Secured Loan Product Development Deputy Manager,https://vn.joboko.com/viec-lam-secured-loan-product-development-deputy-manager-xvi6103435
299,Senior Product & Solutions Manager,https://vn.joboko.com/viec-lam-senior-product-solutions-manager-xvi6114241
300,IT Presales Manager,https://vn.joboko.com/viec-lam-it-presales-manager-xvi6098267
301,TMO_ Giám Đốc An Ninh Mạng (Cybersecurity Manager),https://vn.joboko.com/viec-lam-tmo-giam-doc-an-ninh-mang-cybersecurity-manager-xvi6109951
302,BD Manager Premium,https://vn.joboko.com/viec-lam-bd-manager-premium-xvi6092066
303,Nhân Viên Sale Admin Spa,https://vn.joboko.com/viec-lam-nhan-vien-sale-admin-spa-xvi6092890
304,Graphic Designer,https://vn.joboko.com/viec-lam-graphic-designer-xvi6080023
305,Automation Quality Control Domain Blockchain,https://vn.joboko.com/viec-lam-automation-quality-control-domain-blockchain-xvi6096203
306,Senior UI/UX Designer,https://vn.joboko.com/viec-lam-senior-ui-ux-designer-xvi5688023
307,Senior .NET Developer (Fluent in English),https://vn.joboko.com/viec-lam-senior-net-developer-fluent-in-english-xvi5972870
308,"Fullstack Developer .Net,C#,SQL",https://vn.joboko.com/viec-lam-fullstack-developer-net-c-sql-xvi6090862
309,Kỹ sư BIM Xây dựng,https://vn.joboko.com/viec-lam-ky-su-bim-xay-dung-xvi5835643
310,Executive Assistant Of Ceo (Focus Data),https://vn.joboko.com/viec-lam-executive-assistant-of-ceo-focus-data-xvi6023514
311,Chuyên Viên Phân Tích Nghiệp Vụ (Power Platform),https://vn.joboko.com/viec-lam-chuyen-vien-phan-tich-nghiep-vu-power-platform-xvi6058294
312,Animator Artist,https://vn.joboko.com/viec-lam-animator-artist-xvi6084167
313,"Technical Leader (PHP/Laravel, NodeJS, my SQL)",https://vn.joboko.com/viec-lam-technical-leader-php-laravel-nodejs-my-sql-xvi6059936
314,TRAINING & DEVELOPMENT SPECIALIST,https://vn.joboko.com/viec-lam-training-development-specialist-xvi6049343
315,Nhân Viên Quay Dựng Video (Kênh Tiktok),https://vn.joboko.com/viec-lam-nhan-vien-quay-dung-video-kenh-tiktok-xvi6094758
316,Nhân Viên Chỉnh Sửa Video (Editor),https://vn.joboko.com/viec-lam-nhan-vien-chinh-sua-video-editor-xvi6059118
317,Nhân Viên Quản Trị Hệ Thống (It System Administrator),https://vn.joboko.com/viec-lam-nhan-vien-quan-tri-he-thong-it-system-administrator-xvi6092295
318,[HCM] Nền Tảng Thương Mại Điện Tử Shopee Tuyển Dụng Campaign Associate Full-time 2025,https://vn.joboko.com/viec-lam-hcm-nen-tang-thuong-mai-dien-tu-shopee-tuyen-dung-campaign-associate-full-time-2025-xvi6061682
319,Kỹ sư Phát triển Sản phẩm (AI-Powered Full-Cycle Engineer),https://vn.joboko.com/viec-lam-ky-su-phat-trien-san-pham-ai-powered-full-cycle-engineer-xvi6040225
320,Marketing Designer,https://vn.joboko.com/viec-lam-marketing-designer-xvi6105364
321,Middle BA/QC,https://vn.joboko.com/viec-lam-middle-ba-qc-xvi6098571
322,Business Analyst,https://vn.joboko.com/viec-lam-business-analyst-ba-xvi5631557
323,[HCM] Chuỗi Siêu Thị Đồng Giá Mini Min Tuyển Dụng Thực Tập Sinh Phát Triển Kinh Doanh B2B Full-time 2025,https://vn.joboko.com/viec-lam-hcm-chuoi-sieu-thi-dong-gia-mini-min-tuyen-dung-thuc-tap-sinh-phat-trien-kinh-doanh-b2b-full-time-2025-xvi6060544
324,Senior Software Engineer (Loyalty & Promotion),https://vn.joboko.com/viec-lam-senior-software-engineer-loyalty-promotion-xvi5980215
325,Senior Business Development - ANZ Market,https://vn.joboko.com/viec-lam-senior-business-development-anz-market-xvi5946495
326,Nhân Viên Vận Hành Triển Khai Phần Mềm,https://vn.joboko.com/viec-lam-nhan-vien-van-hanh-trien-khai-phan-mem-xvi6071386
327,Nhân Viên Thiết Kế Đồ Họa - Graphic Designer,https://vn.joboko.com/viec-lam-nhan-vien-thiet-ke-do-hoa-graphic-designer-xvi6071280
328,.NET Developer - 6 YOE+,https://vn.joboko.com/viec-lam-net-developer-6-yoe-xvi6087903
329,IT Procurement (Software),https://vn.joboko.com/viec-lam-it-procurement-software-xvi6106619
330,"Chuyên Viên Ứng Dụng Số Hóa, Công Nghệ Cho Doanh Nghiệp",https://vn.joboko.com/viec-lam-chuyen-vien-ung-dung-so-hoa-cong-nghe-cho-doanh-nghiep-xvi6097158
331,Key Account Management Associate,https://vn.joboko.com/viec-lam-key-account-management-associate-xvi5951159
332,Tuyển dụng CONTENT CREATOR tại TPHCM - Công Nghệ Thông Minh Minh Trăng,https://vn.joboko.com/viec-lam-tuyen-dung-content-creator-tai-tphcm-cong-nghe-thong-minh-minh-trang-xvi6067815
333,[HCM] Công Ty Công Nghệ Gem Vietnam Tuyển Dụng Thực Tập Sinh Frontend Full-time 2025,https://vn.joboko.com/viec-lam-hcm-cong-ty-cong-nghe-gem-vietnam-tuyen-dung-thuc-tap-sinh-frontend-full-time-2025-xvi6076765
334,Nhân Viên Kinh Doanh Thị Trường,https://vn.joboko.com/viec-lam-nhan-vien-kinh-doanh-thi-truong-xvi6105847
335,Trợ Giảng Lập Trình,https://vn.joboko.com/viec-lam-tro-giang-lap-trinh-xvi5661191
336,Internal Developer Platform Testing Engineer DevOps,https://vn.joboko.com/viec-lam-internal-developer-platform-testing-engineer-devops-xvi6110377
337,Kỹ Sư Điện Cấp Cao,https://vn.joboko.com/viec-lam-ky-su-dien-cap-cao-xvi6090749
338,2D Graphic Designer (Anime/Manga Artist),https://vn.joboko.com/viec-lam-2d-graphic-designer-anime-manga-artist-xvi6017933
339,IT Helpdesk,https://vn.joboko.com/viec-lam-it-helpdesk-xvi6064883
340,Ai Engineer,https://vn.joboko.com/viec-lam-ai-engineer-xvi5879942
341,It Leader,https://vn.joboko.com/viec-lam-it-leader-xvi6085472
342,Product Owner,https://vn.joboko.com/viec-lam-product-owner-xvi5941499
343,Kỹ Sư Bảo Trì - Thí Nghiệm Hệ Thống Điện,https://vn.joboko.com/viec-lam-ky-su-bao-tri-thi-nghiem-he-thong-dien-xvi6082738
344,Lập trình viên Fullstack,https://vn.joboko.com/viec-lam-lap-trinh-vien-fullstack-xvi6111215
345,IT Admin/ IT Helpdesk / IT Support - Hồ Chí Minh - Đi Làm Ngay,https://vn.joboko.com/viec-lam-it-admin-it-helpdesk-it-support-ho-chi-minh-di-lam-ngay-xvi6040565
346,Campaign Associate,https://vn.joboko.com/viec-lam-campaign-associate-xvi6059155
347,Senior .NET Developer (AI),https://vn.joboko.com/viec-lam-senior-net-developer-ai-xvi5835039
348,Nhân Viên Kinh Doanh (Thiết Bị + Giải Pháp CNTT),https://vn.joboko.com/viec-lam-nhan-vien-kinh-doanh-thiet-bi-giai-phap-cntt-xvi6058461
349,Business Development Executive - Software Outsourcing Services,https://vn.joboko.com/viec-lam-business-development-executive-software-outsourcing-services-xvi5908577
350,Nhân Viên IT Helpdesk,https://vn.joboko.com/viec-lam-nhan-vien-it-helpdesk-xvi6068061
351,IT Helpdesk/ IT Support,https://vn.joboko.com/viec-lam-it-helpdesk-it-support-xvi6069711
352,TRỢ LÝ GIÁM ĐỐC (PHÂN TÍCH & TỐI ƯU HÓA HIỆU SUẤT DỰ ÁN),https://vn.joboko.com/viec-lam-tro-ly-giam-doc-phan-tich-toi-uu-hoa-hieu-suat-du-an-xvi6043594
353,Product Development Specialist,https://vn.joboko.com/viec-lam-product-development-specialist-xvi5896968
354,Chuyên Viên Tư Vấn Digital Marketing,https://vn.joboko.com/viec-lam-chuyen-vien-tu-van-digital-marketing-xvi6058369
355,Senior Software Engineer,https://vn.joboko.com/viec-lam-senior-software-engineer-xvi6009019
356,"Fullstack Engineer .NET, C#",https://vn.joboko.com/viec-lam-fullstack-engineer-net-c-xvi6109629
357,Trưởng Phòng Công Nghệ Thông Tin,https://vn.joboko.com/viec-lam-truong-phong-cong-nghe-thong-tin-xvi5996733
358,Business Intelligence Analyst,https://vn.joboko.com/viec-lam-business-intelligence-analyst-xvi6008495
359,Graphic Designer,https://vn.joboko.com/viec-lam-graphic-designer-xvi6076865
360,Back-end Developer,https://vn.joboko.com/viec-lam-back-end-developer-xvi5990767
361,Business Development Manager,https://vn.joboko.com/viec-lam-business-development-manager-xvi5833037
362,Chuyên Viên Thiết Kế Thời Trang (Fashion Designer),https://vn.joboko.com/viec-lam-chuyen-vien-thiet-ke-thoi-trang-fashion-designer-xvi6079394
363,Bridge Software Engineer BrSE Korean speaking,https://vn.joboko.com/viec-lam-bridge-software-engineer-brse-korean-speaking-xvi5934234
364,Middle Business Analyst (ANZ market),https://vn.joboko.com/viec-lam-middle-business-analyst-anz-market-xvi5972854
365,Graphic Designer,https://vn.joboko.com/viec-lam-graphic-designer-xvi6099114
366,Mobile (Flutter),https://vn.joboko.com/viec-lam-mobile-flutter-xvi6104690
367,3D Artist,https://vn.joboko.com/viec-lam-3d-artist-xvi6096366
368,Senior UI/UX Designer,https://vn.joboko.com/viec-lam-senior-ui-ux-designer-xvi6101773
369,Fullstack PHP Developer,https://vn.joboko.com/viec-lam-fullstack-php-developer-xvi5979678
370,Chuyên viên phát triển giải pháp,https://vn.joboko.com/viec-lam-chuyen-vien-phat-trien-giai-phap-senior-java-developer-xvi5810317
371,Chuyên Viên Hỗ Trợ Dịch Vụ CNTT,https://vn.joboko.com/viec-lam-chuyen-vien-ho-tro-dich-vu-cntt-xvi6064431
372,Product Owner,https://vn.joboko.com/viec-lam-product-owner-xvi5992211
373,Kỹ Sư Giám Sát Và Vận Hành Hệ Thống Điện Mặt Trời,https://vn.joboko.com/viec-lam-ky-su-giam-sat-va-van-hanh-he-thong-dien-mat-troi-xvi6111630
374,Cộng Tác Viên Gán Nhãn Hình Ảnh,https://vn.joboko.com/viec-lam-cong-tac-vien-gan-nhan-hinh-anh-xvi6102230
375,Nhân Viên Vận Hành Hệ Thống Xử Lí Nước Thải,https://vn.joboko.com/viec-lam-nhan-vien-van-hanh-he-thong-xu-li-nuoc-thai-xvi5709416
376,Tuyển dụng BUSINESS ANALYST (ERP) tại TPHCM - Công nghệ ZenS,https://vn.joboko.com/viec-lam-tuyen-dung-business-analyst-erp-tai-tphcm-cong-nghe-zens-xvi6109482
377,Game Designer,https://vn.joboko.com/viec-lam-game-designer-xvi6096778
378,Sales Engineer - Kỹ Sư Bán Hàng,https://vn.joboko.com/viec-lam-sales-engineer-ky-su-ban-hang-xvi6070567
379,Nhân Viên NAM Vận Hành Máy Sản Xuất (Cơ Khí) - Thu Nhập Upto 15 Triệu - Đi Làm Ngay (HCM),https://vn.joboko.com/viec-lam-nhan-vien-nam-van-hanh-may-san-xuat-co-khi-thu-nhap-upto-15-trieu-di-lam-ngay-hcm-xvi6101374
380,Kỹ Sư Vận Hành Hệ Thống Xử Lý Nước,https://vn.joboko.com/viec-lam-ky-su-van-hanh-he-thong-xu-ly-nuoc-xvi5965824
381,Nhân Viên Kinh Doanh Dự Án,https://vn.joboko.com/viec-lam-nhan-vien-kinh-doanh-du-an-xvi6085047
382,Business Development Specialist (Mobile Game),https://vn.joboko.com/viec-lam-business-development-specialist-mobile-game-xvi6079987
383,Thiết Kế Và Quay Dựng (Junior),https://vn.joboko.com/viec-lam-thiet-ke-va-quay-dung-junior-xvi6102080
384,Chuyên Viên Quản Trị Hệ Thống & Mạng (IT System & Network Administrator),https://vn.joboko.com/viec-lam-chuyen-vien-quan-tri-he-thong-mang-it-system-network-administrator-xvi6104473
385,Game Tester,https://vn.joboko.com/viec-lam-game-tester-xvi5823838
386,Senior Financial Analyst,https://vn.joboko.com/viec-lam-senior-financial-analyst-non-fresh-xvi5290602
387,International Business Development Lead,https://vn.joboko.com/viec-lam-international-business-development-lead-xvi6106428
388,Chuyên viên kiểm định chất lượng phần mềm,https://vn.joboko.com/viec-lam-chuyen-vien-kiem-dinh-chat-luong-phan-mem-xvi5626353
389,GIÁM SÁT MEP - THƯỞNG,https://vn.joboko.com/viec-lam-giam-sat-mep-luong-thuong-hap-dan-xvi5833629
390,Designer Executive,https://vn.joboko.com/viec-lam-designer-executive-xvi6105362
391,Nhân Viên Quay Dựng,https://vn.joboko.com/viec-lam-nhan-vien-quay-dung-xvi6087951
392,Chuyên Viên Thiết Kế,https://vn.joboko.com/viec-lam-chuyen-vien-thiet-ke-xvi6073897
393,Chuyên Viên Kinh Doanh Phân Phối (Điện Máy/Phone),https://vn.joboko.com/viec-lam-chuyen-vien-kinh-doanh-phan-phoi-dien-may-phone-xvi6103151
394,Nhân Viên Kinh Doanh Quốc Tế,https://vn.joboko.com/viec-lam-nhan-vien-kinh-doanh-quoc-te-xvi5977454
